acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed
0.0060611478984356,-0.7285022139549255,0.7408384680747986,-0.02128225564956665,-0.02656419202685356,-0.00549512542784214,2023-04-04 11:52:03.644769,1103.9
-0.0562785267829895,-0.7552782893180847,0.6326370239257812,-0.04816032946109772,-0.00976539682596922,0.021077513694763184,2023-04-04 11:52:04.240072,1104.5
0.0870380848646164,-0.6457617282867432,0.57780522108078,-0.028307199478149414,-0.010070829652249813,-0.0033570968080312014,2023-04-04 11:52:04.836651,1105.1
0.1636510044336319,-0.7342916131019592,0.6789394617080688,0.06240628659725189,0.011004021391272545,-0.002746231621131301,2023-04-04 11:52:05.427210,1105.7
-0.0975000783801079,-2.178269863128662,0.4081922173500061,0.7316091060638428,-0.04550101235508919,-0.056807804852724075,2023-04-04 11:52:06.025976,1106.3
0.1403761953115463,-0.6435906887054443,0.8171155452728271,0.017507687211036682,0.044296178966760635,0.0253535695374012,2023-04-04 11:52:06.624927,1106.9
0.0050913640297949,-0.576529860496521,0.7669140100479126,-0.010897547006607056,0.011309454217553139,-0.010382046923041344,2023-04-04 11:52:07.223960,1107.5
0.0346697680652142,-0.633217990398407,0.7249981164932251,-0.039913639426231384,0.03696579486131668,0.019855782389640808,2023-04-04 11:52:07.818917,1108.1
-0.0232025515288115,-0.6597528457641602,0.754729151725769,-0.016538143157958984,0.006543023511767387,-0.021883297711610794,2023-04-04 11:52:08.414674,1108.7
0.1335877031087875,-0.7757824659347534,0.6338554620742798,-0.003099113702774048,0.1143607422709465,-0.1125967875123024,2023-04-04 11:52:09.011570,1109.2
0.0041215806268156,-0.6841166615486145,0.6881998777389526,-0.01623271405696869,0.12688347697257996,-0.08785673975944519,2023-04-04 11:52:09.600280,1109.8
0.0792798176407814,-0.5852140188217163,0.7249981164932251,-0.02936631441116333,0.0037941294722259045,-0.04845593869686127,2023-04-04 11:52:10.190810,1110.4
-0.057512704282999,-0.692559540271759,0.6543260216712952,-0.04249991476535797,0.07495993375778198,-0.10618270188570023,2023-04-04 11:52:10.782974,1111.0
-0.0286329351365566,-0.4474740624427795,1.30134117603302,-0.24988867342472076,0.0737382024526596,-0.08480241894721985,2023-04-04 11:52:11.381509,1111.6
0.1461948901414871,-0.5934157371520996,0.6665108799934387,-0.0006556510925292969,0.024868980050086975,-0.050593964755535126,2023-04-04 11:52:11.975514,1112.2
-0.2423925995826721,-0.6906297206878662,1.0846946239471436,-0.11366571485996246,0.07465449720621109,-0.06556016206741333,2023-04-04 11:52:12.570570,1112.8
0.0404884703457355,-0.6570993661880493,0.6699226498603821,0.0146159827709198,0.05602310597896576,-0.0618949718773365,2023-04-04 11:52:13.166798,1113.4
-0.0219683721661568,-0.634182870388031,0.7627711296081543,-0.038223862648010254,0.1549832820892334,-0.04112555459141731,2023-04-04 11:52:13.763694,1114.0
0.0802495926618576,-0.6095778346061707,0.6872251629829407,-0.050441160798072815,0.048081859946250916,-0.10526639968156815,2023-04-04 11:52:14.362343,1114.6
0.0584294646978378,-0.7328442335128784,0.6475025415420532,-0.05746611952781677,0.054190512746572495,-0.0005030145402997732,2023-04-04 11:52:14.950406,1115.2
0.0033942428417504,-0.6896648406982422,0.8241827487945557,-0.022035926580429077,0.0147897033020854,0.007132801227271557,2023-04-04 11:52:15.540341,1115.8
0.0082431612536311,-0.6735027432441711,0.7839727401733398,-0.04280534386634827,0.09145329147577286,-0.027991948649287224,2023-04-04 11:52:16.131835,1116.4
0.1595294177532196,-0.604753315448761,0.6243513226509094,-0.011040359735488892,0.0147897033020854,-0.0667818933725357,2023-04-04 11:52:16.724709,1117.0
0.0528532080352306,-0.6959366798400879,0.5012844204902649,-0.038834720849990845,-0.056986961513757706,-0.0215778648853302,2023-04-04 11:52:17.319056,1117.6
-0.0545506775379181,-0.61922687292099,0.5734186768531799,-0.028755441308021545,0.027007009834051132,-0.0673927590250969,2023-04-04 11:52:17.913991,1118.2
0.1238898634910583,-0.677844762802124,0.7171998023986816,0.050657033920288086,0.06243719533085823,-0.0215778648853302,2023-04-04 11:52:18.510233,1118.7
0.0048489184118807,-0.6807394623756409,0.7800736427307129,-0.07029427587985992,-0.05484893545508385,0.03859236091375351,2023-04-04 11:52:19.107296,1119.3
-0.0130822891369462,-0.7393574118614197,0.6923427581787109,-0.04158361256122589,0.03983517736196518,-0.037460364401340485,2023-04-04 11:52:19.708808,1119.9
-0.0199936870485544,-0.7034147381782532,0.7108637094497681,-0.12557758390903473,0.035559121519327164,-0.2436273843050003,2023-04-04 11:52:20.306057,1120.5
0.0567323416471481,-0.6850815415382385,0.6538386344909668,0.010950788855552673,0.17727985978126526,-0.11168048530817032,2023-04-04 11:52:20.893967,1121.1
0.0332150906324387,-0.7760237455368042,0.8168718218803406,-0.002488240599632263,0.1604810655117035,-0.11656741052865982,2023-04-04 11:52:21.485003,1121.7
-0.0088860830292106,-0.6667484045028687,0.6482335925102234,-0.012567520141601562,0.055717673152685165,-0.06097867712378502,2023-04-04 11:52:22.077891,1122.3
0.0448524951934814,-0.7374275326728821,0.6857629418373108,-0.010734930634498596,0.0486927255988121,-0.06617102771997452,2023-04-04 11:52:22.669136,1122.9
0.0346697680652142,-0.7038971185684204,0.619477391242981,-0.0357804000377655,0.11252814531326294,-0.1022120788693428,2023-04-04 11:52:23.258793,1123.5
0.0564898960292339,-0.6592704057693481,0.7834854125976562,0.014005124568939209,0.028839603066444397,-0.028908247128129005,2023-04-04 11:52:23.845741,1124.1
0.0698244273662567,-0.6592704057693481,0.7591156959533691,-0.04524880647659302,0.024868980050086975,-0.009971425868570805,2023-04-04 11:52:24.432666,1124.7
0.3193012475967407,-0.5167058706283569,0.722804844379425,-0.07701380550861359,-0.03407951444387436,0.05539115518331528,2023-04-04 11:52:25.023806,1125.3
0.0288510657846928,-0.6505862474441528,0.6723595857620239,-0.03486409783363342,-0.07622921466827393,-0.0365440659224987,2023-04-04 11:52:25.619700,1125.9
0.0974632576107979,-0.721747875213623,0.6843007802963257,-0.02936631441116333,0.01814946159720421,-0.024937624111771584,2023-04-04 11:52:26.206619,1126.4
0.0101827280595899,-0.7029322981834412,0.6340991854667664,-0.06296388804912567,0.02914503589272499,-0.00691710039973259,2023-04-04 11:52:26.803382,1127.0
-0.0622025839984417,-0.7301907539367676,0.6141160130500793,0.027444154024124146,0.012346242554485798,-0.003251908114179969,2023-04-04 11:52:27.393857,1127.6
0.1044941917061806,-0.7096865773200989,0.6806452870368958,0.001787811517715454,0.01601143553853035,0.025764191523194313,2023-04-04 11:52:27.988837,1128.2
0.045579832047224,-0.7999050617218018,0.6794267892837524,-0.02692285180091858,0.012651675380766392,0.016601212322711945,2023-04-04 11:52:28.584790,1128.8
0.2029272317886353,-0.6397311091423035,0.764477014541626,-0.07548664510250092,-0.05790325999259949,0.07096821814775467,2023-04-04 11:52:29.182008,1129.4
0.0375791192054749,-0.6952130198478699,0.7598467469215393,0.03141477704048157,0.021814655512571335,0.0016350136138498783,2023-04-04 11:52:29.779361,1130.0
-0.0560316927731037,-0.6115076541900635,0.789577841758728,0.08425462245941162,0.0642697885632515,-0.08449698239564896,2023-04-04 11:52:30.366994,1130.6
0.0938265696167946,-0.6455205082893372,0.7408384680747986,-0.024173960089683533,0.000739803072065115,0.00041328324005007744,2023-04-04 11:52:30.968462,1131.2
0.0223050247877836,-0.6421433091163635,0.6950234174728394,0.00027167797088623047,-0.010419637896120548,0.013786339201033115,2023-04-04 11:52:31.558547,1131.8
0.0690970867872238,-0.6874938011169434,0.6535949110984802,0.00874418020248413,-0.011094368062913418,-0.002967564156278968,2023-04-04 11:52:32.153984,1132.4
0.0916445553302765,-0.7395985722541809,0.6399478912353516,0.0016903281211853027,0.0044073560275137424,-0.016130859032273293,2023-04-04 11:52:32.755490,1133.0
0.0322453044354916,-0.6607177257537842,0.6835696697235107,-0.011443272233009338,0.022427881136536598,-0.02376667410135269,2023-04-04 11:52:33.351501,1133.6
0.0666726231575012,-0.6689193844795227,0.7464434504508972,0.020016297698020935,-0.03835321217775345,0.04281763732433319,2023-04-04 11:52:33.943848,1134.2
-0.0019746851176023,-0.6267048716545105,0.7754433155059814,0.0038283616304397583,-0.08813872933387756,0.09901724010705948,2023-04-04 11:52:34.537458,1134.8
0.0516409799456596,-0.634182870388031,0.726460337638855,-0.008694380521774292,-0.015140332281589508,0.00647115521132946,2023-04-04 11:52:35.131100,1135.4
0.0601265877485275,-0.6725378036499023,0.6891747117042542,-0.008548259735107422,0.0037326847668737173,-0.0032471809536218643,2023-04-04 11:52:35.726113,1136.0
0.0632783845067024,-0.6747088432312012,0.6258134841918945,-0.007937386631965637,0.0009837907273322344,-0.0011091525666415691,2023-04-04 11:52:36.323089,1136.6
0.0729762241244316,-0.7000375390052795,0.6477462649345398,-0.0009124428033828735,-0.05827013775706291,0.054479584097862244,2023-04-04 11:52:36.920480,1137.2
0.1524984836578369,-0.7145111560821533,0.676746129989624,-0.0006069988012313843,-0.220149427652359,0.23590657114982605,2023-04-04 11:52:37.517890,1137.8
