,time,velocity_x,velocity_y,velocity_z,speed
29,11:34:01.691346,1.061679597,-10.960801973,10.763281856,15.398525246584674
30,11:34:02.246405,1.098417693,-11.342535486000001,11.137427962,15.934300558487159
31,11:34:02.797134,1.134468632,-11.722221067000001,11.508521139,16.46643691353477
32,11:34:03.335736,1.17037864,-12.093156243000001,11.872230434,16.987173677706778
33,11:34:03.885598,1.206772758,-12.47171351,12.242471444,17.517934964547702
34,11:34:04.436310,1.243623691,-12.850988842000001,12.613150567,18.04954518340663
35,11:34:04.991619,1.280512968,-13.233831983000002,12.986923888,18.585860606606165
36,11:34:05.546754,1.317256094,-13.615751673000002,13.360850657,19.121615714071858
37,11:34:06.085376,1.35382037,-13.989688994000002,13.723392114000001,19.643719577963566
38,11:34:06.624015,1.390516393,-14.363768048,14.087257674000002,20.166858881581422
39,11:34:07.179046,1.428194591,-14.749766710000001,14.463954848000002,20.707519108627395
40,11:34:07.723280,1.463556471,-15.124974484,14.832793639000002,21.23484442661674
41,11:34:08.274406,1.499232542,-15.504269053000002,15.206168960000001,21.76827121116587
42,11:34:08.818966,1.535935866,-15.879176112000001,15.573503464000002,22.294424036597057
43,11:34:09.364774,1.572326317,-16.255074060000002,15.941280764000002,22.821570391624938
44,11:34:09.915617,1.608384719,-16.634838235,16.311779588,23.35334874994214
45,11:34:10.456812,1.643417926,-17.00755921,16.675261592000002,23.875138573896997
46,11:34:11.008627,1.6796737389999998,-17.386529275,17.047758957000003,24.407760846826818
47,11:34:11.559181,1.7163806179999999,-17.766094207000002,17.418600065000003,24.939681113082887
48,11:34:12.109771,1.752689435,-18.145285518,17.789867964000003,25.47160593605858
49,11:34:12.659812,1.789362111,-18.523966019000003,18.160631609000003,26.00283973482818
50,11:34:13.199650,1.824831001,-18.895622176000003,18.523860005000003,26.52372400484503
51,11:34:13.754461,1.862090732,-19.277988152000002,18.897568535,27.059680441902394
52,11:34:14.352293,1.901369992,-19.689715026000002,19.300109397,27.63682884101821
53,11:34:14.949452,1.94147371,-20.101122452000002,19.701906058,28.21328669820616
54,11:34:15.546565,1.9822981739999999,-20.514514721,20.103235211999998,28.79088199895526
55,11:34:16.133330,2.021703857,-20.919468990000002,20.499468208999996,29.358809004467158
56,11:34:16.728822,2.060829373,-21.329009693000003,20.901739544999995,29.934200978073964
57,11:34:17.319221,2.1003359639999997,-21.736044709000005,21.299419370999995,30.504627784895995
58,11:34:17.916579,2.1413220029999995,-22.151047578000004,21.700767602999996,31.083395620214436
59,11:34:18.519180,2.1835443679999997,-22.569256841000005,22.110778300999996,31.67058157719909
60,11:34:19.111315,2.2230235609999998,-22.980059758000007,22.513234999999995,32.24702669083209
61,11:34:19.704196,2.2609713389999997,-23.386660631000005,22.916487694999994,32.820927700789184
62,11:34:20.298365,2.297993176,-23.795721437000005,23.318878855999994,33.395916553450775
63,11:34:20.893402,2.3356461559999997,-24.210834325000004,23.703006735999995,33.96251271630969
64,11:34:21.488500,2.3890294159999996,-24.640488591000004,24.085288696999996,34.539285909983
65,11:34:22.088216,2.4106938209999997,-25.057708325000004,24.469660309999995,35.10647329035161
66,11:34:22.684522,2.480666645,-25.487083991000002,24.865651586999995,35.69377797619607
67,11:34:23.284826,2.527385385,-25.909057061000002,25.241037343999995,36.25985219048291
68,11:34:23.885372,2.55854377,-26.331489968000003,25.683603262999995,36.871953931532765
69,11:34:24.482234,2.5876298269999998,-26.734341977000003,26.081272809999994,37.43866531347518
70,11:34:25.079416,2.6264320299999997,-27.194744185000005,26.458635646999994,38.03303375746537
71,11:34:25.680947,2.641161741,-27.595523781000004,26.843584140999994,38.588426731661464
72,11:34:26.278387,2.6513010219999997,-27.985651209000004,27.271340010999992,39.165700002637905
73,11:34:26.875722,2.666072807,-28.362741764000003,27.679223380999993,39.720177134031914
74,11:34:27.476516,2.681949752,-28.776218721000003,28.12695006099999,40.328512718485804
75,11:34:28.074041,2.756701377,-29.143339487000002,28.584909127999993,40.914919880069476
76,11:34:28.672321,2.8081943160000002,-29.530407399,29.012537454999993,41.492869821754994
77,11:34:29.264863,2.8545962960000004,-29.928771325,29.382347454999994,42.03810670098766
78,11:34:29.862186,2.9025312230000004,-30.336401302,29.788621411999994,42.61553586526799
79,11:34:30.451140,2.9499373370000006,-30.739172442999998,30.189059584999995,43.185393032823
80,11:34:31.023410,2.9962780100000006,-31.130395798,30.577875152999994,43.73883484188622
81,11:34:31.620047,3.0432899780000007,-31.539572556,30.982228554999995,44.31596481111114
82,11:34:32.211114,3.0892898470000008,-31.944786837,31.382230858999996,44.88716444049142
83,11:34:32.796207,3.136527032000001,-32.345199808,31.777477381999997,45.45170867201178
84,11:34:33.393513,3.184750228000001,-32.754403122999996,32.182720876,46.02956746419918
85,11:34:33.967773,3.230555909000001,-33.146986911,32.572048843,46.58430635514451
86,11:34:34.534474,3.276170833000001,-33.535633404,32.955975871999996,47.1324553658127
87,11:34:35.136067,3.323865016000001,-33.948209012,33.362221979999994,47.713382076832715
88,11:34:35.711673,3.370475828000001,-34.341990667,33.75190140099999,48.269278826830146
89,11:34:36.297817,3.416661001000001,-34.742557374,34.14785790399999,48.83436356412574
90,11:34:36.892517,3.464097073000001,-35.150262309,34.55031882699999,49.40916352226602
91,11:34:37.485427,3.511246615000001,-35.557741236,34.95099042099999,49.98253240889778
92,11:34:38.082175,3.564488530000001,-35.96872156,35.39366595399999,50.58820118174443
93,11:34:38.683949,3.6113216730000013,-36.341065872,35.79666131999999,51.13820171454708
94,11:34:39.281652,3.6726188810000013,-36.767698764,36.17974275499999,51.713881962808586
95,11:34:39.870590,3.7601464650000014,-37.187933245,36.563234429999994,52.287199126133785
96,11:34:40.460308,3.8773857320000014,-37.598481918000004,36.91777295199999,52.835612255261246
97,11:34:41.051600,3.9267003100000015,-38.034516918,37.37124306999999,53.46637505112166
98,11:34:41.645507,4.007910851000002,-38.415747097,37.78112767999999,54.030052592818095
99,11:34:42.239530,4.108579750000002,-38.846917939,38.22800655799999,54.65660020820908
100,11:34:42.832575,4.161059938000002,-39.2546327,38.65073693199999,55.245995996146235
101,11:34:43.426031,4.235014761000002,-39.641585968,39.03774902499999,55.79728073143986
102,11:34:44.026055,4.285930439000002,-40.040058861,39.43269992899999,56.36056544261108
103,11:34:44.621979,4.405414850000002,-40.479797159,39.87592602599999,56.99220240055133
104,11:34:45.219438,4.508549111000002,-40.923982958,40.314469850999984,57.62252923640336
105,11:34:45.815751,4.5738964010000025,-41.330204434,40.742000115999986,58.21526346496645
106,11:34:46.405520,4.572149489000003,-41.685161988000004,41.14701673199998,58.750610778604255
107,11:34:46.994362,4.596276322000003,-42.062856817000004,41.56158518799998,59.31083411127347
108,11:34:47.591831,4.622784589000003,-42.471595314000005,41.97116166899998,59.88977339845106
109,11:34:48.189831,4.652216070000002,-42.88069707700001,42.377313141999984,60.46680052149715
110,11:34:48.788784,4.680532744000002,-43.28943941100001,42.784987677999986,61.04455849535573
111,11:34:49.383304,4.7097929510000025,-43.69587362800001,43.189065390999986,61.6182350534605
112,11:34:49.978968,4.738820627000003,-44.10294623600001,43.593630291999986,62.19269160975401
113,11:34:50.575807,4.767616161000003,-44.51197358700001,43.998847840999986,62.76897775019029
114,11:34:51.173259,4.794992772000003,-44.92026810200001,44.40564634199998,63.34574862680106
115,11:34:51.768497,4.825442819000004,-45.32977770300001,44.84807210599998,63.948598238177276
116,11:34:52.365815,4.853682195000004,-45.73927744400001,45.25361486699998,64.52541662383925
117,11:34:52.956148,4.881734465000004,-46.14299164900001,45.654415235999984,65.09479733625078
118,11:34:53.540900,4.9100886110000035,-46.54317125400001,46.051568891999985,65.65914070380198
119,11:34:54.132453,4.938055435000003,-46.94800517600001,46.45348584699998,66.2300983603549
120,11:34:54.693203,4.9649738410000035,-47.33121780100001,46.83529435899998,66.77155038983062
121,11:34:55.263598,4.9904191900000034,-47.72074657000001,47.22339204199998,67.32178468254176
122,11:34:55.860585,5.018932391000003,-48.12800324600001,47.629582964999976,67.89750770250873
123,11:34:56.436451,5.047414127000003,-48.521823826000016,48.020841751999974,68.45323235130279
124,11:34:57.024989,5.075381100000003,-48.94631590700001,48.414112709999976,69.03207691844902
125,11:34:57.619526,5.080570250000003,-49.36925477000001,48.78719622799998,69.59400855245894
126,11:34:58.209865,5.087869639000003,-49.78949208300001,49.172463381999975,70.16274719821557
127,11:34:58.804587,5.118725855000003,-50.226908789000014,49.58030168999998,70.76121845014109
128,11:34:59.401197,5.191627265000003,-50.60138287500001,49.899146316999975,71.2557207926943
129,11:34:59.988418,5.182060759000003,-50.99078672800001,50.293969984999976,71.80806014440459
130,11:35:00.586318,5.2181554040000035,-51.39347401800001,50.74551395299998,72.41288216756223
131,11:35:01.166399,5.207130186000003,-51.809487597000015,51.115463323999975,72.9666211405245
132,11:35:01.757313,5.223892153000003,-52.207469797000016,51.55035503599998,73.55506818818463
133,11:35:02.349680,5.302307009000003,-52.61600448900002,51.89334957899998,74.09101240050954
134,11:35:02.944442,5.310093680000003,-53.02619092800002,52.25092055499998,74.63332176761267
135,11:35:03.542192,5.3328464400000035,-53.47607240800002,52.71983159599998,75.28286800360942
136,11:35:04.139528,5.3335705480000035,-53.819301733000025,53.17429771499998,75.84504038697352
137,11:35:04.736478,5.368739474000003,-54.198309186000024,53.60766723199998,76.42029879696746
138,11:35:05.333642,5.389732568000003,-54.58191813600003,53.999280361999986,76.96854736951612
139,11:35:05.933006,5.420248370000003,-54.99007344100003,54.408111009999985,77.5469523135213
140,11:35:06.524899,5.449379285000003,-55.38914332900003,54.815163218999984,78.1175719799195
141,11:35:07.118717,5.479756691000003,-55.79065706400003,55.22339458199998,78.69084100570207
142,11:35:07.713525,5.5104731580000035,-56.19240972000003,55.63013225799998,79.26325655439575
143,11:35:08.309438,5.540524306000004,-56.59692124600003,56.03893251199998,79.83903093848143
144,11:35:08.906302,5.5701892890000035,-57.00107045500003,56.44896700099998,80.4153898032656
145,11:35:09.503621,5.600600973000003,-57.40596001000003,56.85771285799998,80.99142230737318
146,11:35:10.101065,5.630439632000003,-57.80992548800003,57.26756338799998,81.56753736491196
147,11:35:10.696196,5.660595630000003,-58.21318839700003,57.67553712499998,82.14186039339653
148,11:35:11.293658,5.690290334000003,-58.618030800000035,58.085836813999975,82.71890580355618
149,11:35:11.884703,5.719809403000003,-59.01881012900004,58.490001299999975,83.28875326671425
150,11:35:12.472357,5.749159112000003,-59.41686480700004,58.89270618499997,83.85563484811946
151,11:35:13.065735,5.779082423000003,-59.81851043800004,59.29991203199997,84.42826275410316
152,11:35:13.659287,5.808582795000003,-60.22127608200004,59.67020771799997,84.97573427832268
153,11:35:14.246159,5.838320299000003,-60.61936732400004,60.071089582999974,85.54139046312356
154,11:35:14.843340,5.838609867000003,-61.02257872900004,60.481923926999976,86.11566409096228
155,11:35:15.429500,5.867600734000003,-61.42089400400004,60.88446210599997,86.6825973570312
156,11:35:16.015612,5.896447129000004,-61.81790418900004,61.286967321999974,87.24857437570756
157,11:35:16.612965,5.926715718000004,-62.22324907200004,61.733294250999975,87.85134206919487
158,11:35:17.183438,5.955622265000004,-62.609941207000034,62.12422541799997,88.40188662180145
159,11:35:17.750055,5.983921305000004,-62.99388292700004,62.51223800099997,88.94839234240654
160,11:35:18.343125,6.013541510000004,-63.395606199000035,62.918365283999975,89.5203119791371
161,11:35:18.919651,6.042195665000004,-63.78709667600003,63.31330394499997,90.07705749656496
162,11:35:19.504500,6.071830661000004,-64.18311027500003,63.71380158499997,90.64098016108066
163,11:35:20.103523,6.101457718000004,-64.58987735900003,64.12400541099997,91.21934067666331
164,11:35:20.699890,6.130953412000005,-64.99397778600003,64.53311711199997,91.79503767839678
165,11:35:21.295068,6.160967495000005,-65.39755964500003,64.94068792799997,92.36931999618523
166,11:35:21.892185,6.190789823000005,-65.80216827500003,65.35075069199998,92.94606954751727
167,11:35:22.489553,6.220045367000004,-66.20766746900003,65.75996678599998,93.522817685039
168,11:35:23.091817,6.250270772000005,-66.61518257600002,66.17283033199998,94.10362324854867
169,11:35:23.688771,6.2796507720000045,-67.01953672400002,66.58336305399997,94.68049721087567
170,11:35:24.278491,6.307244985000005,-67.42368526200002,66.98734002499998,95.25249811545632
171,11:35:24.874382,6.339173149000005,-67.82746315000001,67.39583475699997,95.8277017159989
172,11:35:25.476025,6.357989847000005,-68.25937558100001,67.78715956199997,96.4098822273247
173,11:35:26.069389,6.376835335000005,-68.68291134900001,68.17064124699998,96.98063037685141
174,11:35:26.660696,6.379559174000005,-69.097846926,68.55855753999998,97.54735791926393
175,11:35:27.259652,6.496747224000005,-69.517716566,69.00389278199998,98.16546164569803
176,11:35:27.861155,6.591100495000005,-69.94082264100001,69.40905201899999,98.7561531227865
177,11:35:28.454747,6.654134809000006,-70.33416492200001,69.80815928999999,99.31944104146709
178,11:35:29.051731,6.842581518000006,-70.60201980000001,70.34862909299999,99.90193059663338
179,11:35:29.654072,6.988762666000006,-70.96861229900001,70.84903144699999,100.52348975351704
180,11:35:30.255071,6.9589447240000055,-71.37454655800002,71.27128012699998,101.1056288194337
181,11:35:30.852220,6.901312237000005,-71.78882801600002,71.75354443399998,101.73413919302314
182,11:35:31.440137,6.889992965000006,-72.22435971100002,72.24554571099998,102.38773859111187
183,11:35:32.043023,7.041422236000005,-72.59739206700002,72.64384968599998,102.9421772610115
184,11:35:32.636476,6.8783840280000055,-72.89687490200002,73.09579537999998,103.46140265601136
185,11:35:33.228172,6.8325238060000055,-73.27283201400002,73.55606408299998,104.04847839489928
186,11:35:33.824897,6.900954388000006,-73.57497367600001,74.05689055999999,104.61989754489902
187,11:35:34.426664,6.951872077000006,-73.95994274600001,74.49390375299998,105.20334287810344
188,11:35:35.020478,6.9779302430000065,-74.36002130800001,74.90560540999998,105.77785213002298
189,11:35:35.615358,7.0113907280000065,-74.75019905800002,75.31340708199998,106.34312928182223
190,11:35:36.210971,7.0389718820000065,-75.15177706800002,75.72592059399999,106.9193704220276
191,11:35:36.811266,7.063859063000007,-75.55549814800001,76.140506455,107.49840988813861
192,11:35:37.408277,7.088175865000007,-75.92532741300002,76.556170501,108.05436049342296
193,11:35:38.009615,7.113397871000007,-76.32931478600003,76.973235203,108.63537021885547
194,11:35:38.606868,7.144240601000007,-76.73300701300002,77.383682493,109.21185308930309
195,11:35:39.204173,7.169003822000007,-77.12736885000002,77.801297982,109.78646368841544
196,11:35:39.794774,7.196639259000007,-77.52471281400003,78.20832525499999,110.35585554337037
197,11:35:40.379794,7.241459344000006,-77.94299836700003,78.585986631,110.9202732715561
198,11:35:40.972133,7.267165566000006,-78.33965405800004,78.980642652,111.48028976915022
199,11:35:41.547354,7.2695363850000065,-78.74371796700004,79.358006015,112.0317472736905
200,11:35:42.123140,7.273724293000006,-79.16540166800004,79.748789519,112.60522774761449
201,11:35:42.720373,7.336276466000006,-79.60480927300004,80.180909067,113.22422351505362
202,11:35:43.297315,7.2918445910000065,-80.02803543500005,80.605939692,113.81992341745475
203,11:35:43.870861,7.3142322660000065,-80.40698744300005,80.99142909000001,114.3608027662462
204,11:35:44.469655,7.243138686000006,-80.78962123300005,81.29947510200002,114.84350486142856
205,11:35:45.034291,7.226135267000006,-81.16568278000005,81.68365435200002,115.37896030185742
206,11:35:45.607966,7.186769512000006,-81.55482213800005,82.05329294300002,115.91195603892298
207,11:35:46.194756,7.199004288000006,-81.89071778600005,82.38805332400001,116.38602430173141
208,11:35:46.783617,7.244689711000006,-82.31586900600006,82.74537720800001,116.94094778355372
209,11:35:47.356311,7.2642671820000055,-82.70392852300006,83.11089460900001,117.4739552987695
210,11:35:47.953499,7.148699871000005,-83.06752892900006,83.45522531600001,117.96649060118821
211,11:35:48.549369,7.159245906000005,-83.44973165500006,83.80663747700001,118.48487245397786
212,11:35:49.146930,7.110423621000005,-83.80274814000006,84.15569758000001,118.97747751176597
213,11:35:49.744147,7.0639880750000055,-84.17760322100007,84.54385252000002,119.51331227306595
214,11:35:50.345979,7.084415714000006,-84.60515087000007,85.00379257000002,120.141022348854
215,11:35:50.944001,7.153140022000006,-85.02869352700007,85.41680861400002,120.73556778714196
216,11:35:51.541274,7.135153774000006,-85.49680200200007,85.77632587600002,121.31855444544985
217,11:35:52.139509,7.1267368280000065,-85.94791437800006,86.23978590300001,121.96366277026482
218,11:35:52.743226,7.192456381000007,-86.35903399200006,86.64967319800002,122.54705237640036
219,11:35:53.338352,7.296486494000007,-86.74119017000007,87.00325713400002,123.0724970868397
220,11:35:53.934654,7.357350881000007,-87.15848011400007,87.35201776600002,123.61677182146555
221,11:35:54.531999,7.441493542000006,-87.55344472700007,87.68828698300001,124.13789584052266
222,11:35:55.133447,7.534671629000006,-87.89265308800007,88.08681347800001,124.66425490938592
223,11:35:55.729598,7.544355432000006,-88.30926214900008,88.54938537700001,125.28542106258664
224,11:35:56.331167,7.620779760000006,-88.67712619700008,89.01103023200001,125.87562312724066
225,11:35:56.926520,7.667834894000006,-89.07019925500008,89.43700171700002,126.45660664201664
226,11:35:57.513451,7.703694247000006,-89.47144537200008,89.84564764500001,127.03041699827467
227,11:35:58.104927,7.704411251000006,-89.88278986300007,90.24794471800001,127.60472323587379
228,11:35:58.695488,7.777718953000006,-90.29164606200007,90.65005121200001,128.1815355089631
229,11:35:59.286549,7.815980139000006,-90.70384258100007,91.04976138,128.75688584245515
230,11:35:59.882024,7.853949575000006,-91.11983555600007,91.454052855,129.33813335317728
231,11:36:00.473339,7.894377631000006,-91.53320770500007,91.85206148,129.91324223909285
232,11:36:01.064768,7.932232472000005,-91.94637418400006,92.25302942100001,130.49014320984517
233,11:36:01.662407,7.969760312000005,-92.36387890800006,92.658644463,131.07336724172103
234,11:36:02.251875,8.008204210000006,-92.77510672100006,93.059575779,131.6489134247961
235,11:36:02.833372,8.045987272000007,-93.18063345900006,93.455085557,132.21656998828814
236,11:36:03.424716,8.084840252000006,-93.59402588100006,93.856428209,132.79395859249337
237,11:36:03.996454,8.121434757000006,-93.99371228400007,94.244603698,133.3522439917404
238,11:36:04.563241,8.158536860000007,-94.38966410400006,94.629693969,133.90574817396202
239,11:36:05.151616,8.197052122000008,-94.80027130500007,95.030168639,134.48054154616267
240,11:36:05.726437,8.233983317000007,-95.20183559900006,95.421137683,135.04214712230294
241,11:36:06.310659,8.271093585000006,-95.60996733900006,95.818928022,135.61321399827415
242,11:36:06.905205,8.310301093000007,-96.02459424100006,96.22432740699999,136.1943647451485
243,11:36:07.496365,8.348568687000007,-96.43743023500006,96.62669767399998,136.77205581855767
244,11:36:08.090603,8.386891457000008,-96.85227236900006,97.03130779699998,137.3527477124015
245,11:36:08.691494,8.424769183000008,-97.27132417300007,97.43766558899998,137.93761603561765
246,11:36:09.288432,8.462687182000007,-97.68877120100007,97.84338674499998,138.52090608580846
247,11:36:09.890084,8.501633955000006,-98.10893427200007,98.25363145399997,139.109370129373
248,11:36:10.479329,8.537063246000006,-98.55582605200007,98.62583524099998,139.68961190669538
249,11:36:11.070460,8.610155069000006,-99.00015550200007,98.98900232599998,140.2639944576984
250,11:36:11.664244,8.678104428000006,-99.46982661700007,99.36667792199998,140.86622229950586
251,11:36:12.259405,8.754147549000006,-99.87856542000007,99.84893212199998,141.49972500174923
252,11:36:12.846712,8.810391670000007,-100.26575954400008,100.24953860099998,142.05919726658826
253,11:36:13.444336,8.876896868000006,-100.69334515800007,100.69359216599999,142.67847966811945
254,11:36:14.046008,8.821946654000007,-101.14472700700007,101.09182723299999,143.27470145630494
255,11:36:14.644132,8.806149353000007,-101.56026204000007,101.55388941799998,143.8931115376417
256,11:36:15.242298,8.807889627000007,-101.98982269900007,101.98420589499999,144.50010763279258
257,11:36:15.829302,8.830802619000007,-102.33660250700007,102.444687127,145.071283195953
258,11:36:16.421469,8.804492393000007,-102.76385493800007,102.883242895,145.6807833470437
259,11:36:17.015170,8.847530565000007,-103.16715136200007,103.26028694,146.23415051272934
260,11:36:17.600594,8.812560716000007,-103.55409259100007,103.695560881,146.81239956197086
261,11:36:18.197376,8.839038503000006,-103.97992412900007,104.154113949,147.4382334268537
262,11:36:18.798620,8.804459335000006,-104.33584155200006,104.61521639600001,148.0129380768034
263,11:36:19.395976,8.812135140000006,-104.79839526100007,105.068969855,148.66016884625594
264,11:36:19.992795,8.786354805000006,-105.19114050600007,105.417741948,149.18202434987774
265,11:36:20.594311,8.791459033000006,-105.60598494200006,105.822470203,149.76083936518145
266,11:36:21.186778,8.778297256000005,-105.97714398200006,106.25605038399999,150.3281803006456
267,11:36:21.775647,8.701986483000006,-106.34292390200005,106.66346256399999,150.86960024775937
268,11:36:22.372966,8.682671892000005,-106.75617061800006,107.11354879399998,151.4779888018331
269,11:36:22.952133,8.640498971000005,-107.16077098400005,107.50973206699999,152.04088775546953
270,11:36:23.520650,8.627307927000006,-107.51953190300006,107.90195525499999,152.57035141389545
271,11:36:24.117812,8.550069869000005,-107.92604364100006,108.31917974999999,153.14757357684985
272,11:36:24.684421,8.523356743000004,-108.34127977900006,108.67625679099999,153.69127920745333
273,11:36:25.261524,8.553858487000005,-108.66494811300007,109.15344214399998,154.25859254932988
274,11:36:25.858627,8.595261332000005,-109.06162518200007,109.58648618599999,154.84674539459593
275,11:36:26.443747,8.633705378000005,-109.45796342400007,109.997721237,155.41906351158022
276,11:36:27.035249,8.671134668000006,-109.87474805900007,110.40839652499999,156.00532959062957
277,11:36:27.631454,8.706548796000005,-110.29197012300007,110.816815927,156.59019559904914
278,11:36:28.227607,8.780117040000006,-110.71073771300007,111.22621667599999,157.1789718004584
279,11:36:28.826156,8.816976444000005,-111.13133271900007,111.636971124,157.7679482887952
280,11:36:29.423439,8.853033841000006,-111.55046181200007,112.048312319,158.35626300275132
281,11:36:30.021303,8.890140961000006,-111.97043129400006,112.421735211,158.91840245334407
282,11:36:30.623164,8.927204322000005,-112.39233734600006,112.797507922,159.48357365107375
283,11:36:31.210722,8.962817081000004,-112.80506737900006,113.20215163399999,160.06262040518808
284,11:36:31.800089,8.999253935000004,-113.21992111200007,113.60775393099999,160.64388834076686
285,11:36:32.400330,9.036799636000005,-113.64127070100007,114.02083971299999,161.23508936660411
286,11:36:32.990951,9.073314017000005,-114.05615233800006,114.426441429,161.81638177732356
287,11:36:33.587177,9.109018499000005,-114.47511499300006,114.79869592,162.3769280273781
288,11:36:34.179785,9.145081021000005,-114.89110646500006,115.241766336,162.98547039498294
289,11:36:34.773028,9.182045160000005,-115.30811613000006,115.649891508,163.5700736827554
290,11:36:35.368158,9.218694018000004,-115.72602152100006,116.059314854,164.15620896224542
291,11:36:35.963161,9.255046541000004,-116.14455540000006,116.467780874,164.74209424811207
292,11:36:36.561910,9.291482767000003,-116.56514655000007,116.879256253,165.33156257801136
293,11:36:37.163573,9.327221096000004,-116.98778463900007,117.292294324,165.92353996917547
294,11:36:37.751812,9.362019435000004,-117.40170251600007,117.69597353099999,166.5027007197377
295,11:36:38.338639,9.399010623000004,-117.81292814300006,118.09896976399999,167.07960407433683
296,11:36:38.929381,9.434959592000004,-118.22832223800006,118.50436665499998,167.66108540152578
297,11:36:39.522611,9.471491445000003,-118.64560896300006,118.91118180399998,168.24493702461825
298,11:36:40.117834,9.508434648000003,-119.06401043400005,119.31979885299998,168.83087190559473
299,11:36:40.713134,9.544228005000003,-119.48203520000006,119.76531720499997,169.442557313562
300,11:36:41.309368,9.544661668000003,-119.90172259400005,120.17462829899998,170.02783576275957
301,11:36:41.906362,9.581714790000003,-120.32108094400004,120.58533399499997,170.61592701894864
302,11:36:42.507878,9.618611069000004,-120.74434126100005,120.99856432199996,171.2085459123892
303,11:36:43.105362,9.655839459000003,-121.16404381200005,121.40320051199997,171.79260124665183
304,11:36:43.693722,9.691928764000004,-121.57818872000004,121.84137430599996,172.39637452213773
305,11:36:44.272263,9.726433930000004,-121.98514298600004,122.24037210599997,172.96730095287626
306,11:36:44.865312,9.799475345000005,-122.40316072400005,122.64879739899996,173.5548644541074
307,11:36:45.432369,9.869727959000004,-122.80217376000004,123.03835503299996,174.11554272778884
308,11:36:46.003423,9.904617285000004,-123.20372377600005,123.46544952399996,174.70253639257393
309,11:36:46.600824,9.941550831000004,-123.62380030300005,123.87658081899997,175.29143079365753
310,11:36:47.184482,9.975936668000005,-124.03393153700006,124.27825418299997,175.86648329827804
311,11:36:47.772215,10.012557487000004,-124.44678449900006,124.68201584499997,176.44505817603354
312,11:36:48.367608,10.049366891000004,-124.86516181200005,125.09147504699996,177.03156650349422
313,11:36:48.954082,10.085909263000003,-125.27727182400005,125.49337130699996,177.60829553633587
314,11:36:49.538979,10.121502540000003,-125.68813263800006,125.93039143099996,178.20890826684166
315,11:36:50.136533,10.195533423000004,-126.10889335400006,126.34148238199997,178.80036928158532
316,11:36:50.721366,10.195817003000004,-126.52055561700006,126.74282421999996,179.3743269513641
317,11:36:51.317639,10.232680812000003,-126.93911979900005,127.15245270299997,179.96109057330642
318,11:36:51.910446,10.269186617000003,-127.35610897900006,127.55984458999997,180.545142941788
319,11:36:52.506898,10.306350705000003,-127.77566210600006,127.96945067399997,181.13260611299796
320,11:36:53.100527,10.342619282000003,-128.19322949300005,128.37682876999997,181.71704385252164
321,11:36:53.696414,10.379314757000003,-128.61238519100004,128.78662770199998,182.30433695937296
322,11:36:54.295427,10.416057505000003,-129.03388425700004,129.19799252099997,182.89439251068558
323,11:36:54.899683,10.452682354000004,-129.45892683300005,129.613546919,183.48990122093775
