,time,acc_magnitude,elapsed,speed
1236,11:45:55.073379,0.9933144384776087,735.3,716.7674570609199
1237,11:45:55.667106,0.8614557067355466,735.9,717.2843304849613
1238,11:45:56.263666,0.9030812484659748,736.5,717.8261792340409
1239,11:45:56.860613,1.038949918576554,737.1,718.4495491851868
1240,11:45:57.457615,1.0565643319232674,737.7,719.0834877843408
1241,11:45:58.057122,0.9627562508803708,738.3,719.661141534869
1242,11:45:58.646061,1.0102130029049428,738.9,720.267269336612
1243,11:45:59.226305,0.8577670847510857,739.5,720.7819295874626
1244,11:45:59.792924,0.927595108488821,740.0,721.245727141707
1245,11:46:00.390020,0.9347513353771715,740.6,721.8065779429334
1246,11:46:00.963168,0.9759413780175937,741.2,722.3921427697439
1247,11:46:01.548383,0.8877812364860471,741.8,722.9248115116355
1248,11:46:02.143006,1.0601681900788364,742.4,723.5609124256829
1249,11:46:02.729491,0.9642660629732475,743.0,724.1394720634669
1250,11:46:03.316371,1.0286797464496553,743.6,724.7566799113367
1251,11:46:03.913454,0.8994562414525674,744.2,725.2963536562083
1252,11:46:04.493261,0.9383335648128617,744.7,725.7655204386148
1253,11:46:05.078891,0.9759828216139986,745.3,726.351110131583
1254,11:46:05.671109,0.7176158031136232,745.9,726.7816796134513
1255,11:46:06.261722,1.0050670324380453,746.5,727.3847198329141
1256,11:46:06.859667,1.0151625765958545,747.1,727.9938173788717
1257,11:46:07.455125,1.0127194329982805,747.7,728.6014490386707
1258,11:46:08.052691,1.0054512714657349,748.3,729.20471980155
1259,11:46:08.654092,1.0073540185630196,748.9,729.8091322126878
1260,11:46:09.251310,0.9899416123789685,749.5,730.4030971801152
1261,11:46:09.849070,0.9821690965609428,750.1,730.9923986380518
1262,11:46:10.438721,0.9818120627453285,750.7,731.581485875699
1263,11:46:11.034156,0.9622004311191857,751.3,732.1588061343704
1264,11:46:11.636632,0.9350204798890658,751.9,732.7198184223038
1265,11:46:12.230404,1.0155967000070107,752.5,733.329176442308
1266,11:46:12.824101,0.9398794639748536,753.1,733.893104120693
1267,11:46:13.418883,0.8890339156751673,753.7,734.4265244700981
1268,11:46:14.014106,0.9174511387047266,754.3,734.9769951533209
1269,11:46:14.609970,0.9675809539128074,754.8,735.4607856302773
1270,11:46:15.206781,0.9905341295115765,755.4,736.0551061079843
1271,11:46:15.808643,1.0244950389892171,756.0,736.6698031313779
1272,11:46:16.396649,0.9868931161537274,756.6,737.2619390010701
1273,11:46:16.986574,1.0399798984936635,757.2,737.8859269401663
1274,11:46:17.577337,0.7246214915243486,757.8,738.3206998350809
1275,11:46:18.158003,0.7612897172891063,758.4,738.7774736654543
1276,11:46:18.733877,0.9145110009735103,759.0,739.3261802660385
1277,11:46:19.331277,0.9659263553710532,759.6,739.9057360792611
1278,11:46:19.910121,0.9904422142273793,760.1,740.4009571863749
1279,11:46:20.490324,1.0269148608399343,760.7,741.0171061028789
1280,11:46:21.087806,0.9340815397709236,761.3,741.5775550267414
1281,11:46:21.659823,0.9662194086784436,761.9,742.1572866719484
1282,11:46:22.224419,0.9721275385999593,762.5,742.7405631951084
1283,11:46:22.821810,0.9695514634840187,763.1,743.3222940731988
1284,11:46:23.402204,0.9687323561570652,763.6,743.8066602512773
1285,11:46:23.993351,0.9684565914412074,764.2,744.3877342061421
1286,11:46:24.588040,0.9704685905479834,764.8,744.9700153604708
1287,11:46:25.182800,0.9579365220172648,765.4,745.5447772736812
1288,11:46:25.777020,0.9440855517404079,766.0,746.1112286047255
1289,11:46:26.374354,0.9448829306958508,766.6,746.6781583631431
1290,11:46:26.963686,0.9159193568050342,767.2,747.2277099772261
1291,11:46:27.554531,1.1349866752285358,767.8,747.9087019823631
1292,11:46:28.155912,1.1448197336213413,768.4,748.595593822536
1293,11:46:28.748786,0.9438377535517752,769.0,749.1618964746671
1294,11:46:29.343204,1.2720010710437055,769.6,749.9250971172933
1295,11:46:29.937866,0.870793040127164,770.2,750.4475729413696
1296,11:46:30.534017,1.0529618453899854,770.8,751.0793500486035
1297,11:46:31.131517,1.0310458181449924,771.4,751.6979775394905
1298,11:46:31.728756,0.9721567573156525,772.0,752.2812715938799
1299,11:46:32.325918,1.0337729142884595,772.6,752.9015353424529
1300,11:46:32.928062,0.8032418325779862,773.2,753.3834804419997
1301,11:46:33.521733,1.1155280436145805,773.8,754.0527972681683
1302,11:46:34.114448,0.9257789979318929,774.4,754.6082646669274
1303,11:46:34.711879,1.105070733717492,774.9,755.1608000337861
1304,11:46:35.304449,0.865796516464292,775.5,755.6802779436647
1305,11:46:35.895707,0.8373744844498746,776.1,756.1827026343346
1306,11:46:36.489501,0.8686395193599806,776.7,756.7038863459507
1307,11:46:37.080657,1.0951593577084118,777.3,757.3609819605756
1308,11:46:37.667638,1.141692676895483,777.9,758.0459975667129
1309,11:46:38.264834,0.9336083686352328,778.5,758.6061625878941
1310,11:46:38.860425,0.9780884083191754,779.1,759.1930156328856
1311,11:46:39.452289,1.0350913290641102,779.7,759.8140704303241
1312,11:46:40.049595,1.0950895716155682,780.3,760.4711241732933
1313,11:46:40.630614,0.9835056519923319,780.9,761.0612275644887
1314,11:46:41.197962,0.982879172472183,781.4,761.5526671507248
1315,11:46:41.795331,0.9685175273871955,782.0,762.1337776671571
1316,11:46:42.366948,1.0243247570241663,782.6,762.7483725213716
1317,11:46:42.948907,0.9633234122091802,783.2,763.3263665686972
1318,11:46:43.539104,1.0358904030664329,783.8,763.9479008105369
1319,11:46:44.128402,0.9797890373557204,784.4,764.5357742329504
1320,11:46:44.720411,0.945885619536787,785.0,765.1033056046725
1321,11:46:45.317120,1.412785603532773,785.6,765.9509769667923
1322,11:46:45.914673,1.047558294580409,786.2,766.5795119435405
1323,11:46:46.502045,0.8819536246529878,786.7,767.0204887558671
1324,11:46:47.103527,0.9639316800516556,787.3,767.598847763898
1325,11:46:47.690172,0.913629827938566,787.9,768.1470256606611
1326,11:46:48.280573,1.0619001676294897,788.5,768.7841657612389
1327,11:46:48.879246,1.0591167454180754,789.1,769.4196358084898
1328,11:46:49.474847,0.9987079904192325,789.7,770.0188606027414
1329,11:46:50.068720,1.053297205388116,790.3,770.6508389259742
1330,11:46:50.669432,1.0303475290271513,790.9,771.2690474433905
1331,11:46:51.266405,0.9994464626179571,791.5,771.8687153209613
1332,11:46:51.863710,0.9921050948274626,792.1,772.4639783778579
1333,11:46:52.463978,0.934254171257177,792.7,773.0245308806122
1334,11:46:53.060358,1.0144254385517804,793.3,773.6331861437433
1335,11:46:53.649282,0.9374834893969722,793.9,774.1956762373815
1336,11:46:54.239512,1.0191492786162217,794.5,774.8071658045512
1337,11:46:54.831985,0.9637769384510532,795.1,775.3854319676219
1338,11:46:55.428740,1.0359902161928614,795.7,776.0070260973376
1339,11:46:56.030258,0.9983824156751707,796.3,776.6060555467427
1340,11:46:56.628078,0.9754957475052631,796.9,777.1913529952459
1341,11:46:57.223329,0.9239264048711935,797.5,777.7457088381686
1342,11:46:57.819808,1.0195010059395533,798.1,778.3574094417324
1343,11:46:58.416798,0.9478878762288689,798.7,778.9261421674698
1344,11:46:59.014079,0.8941665413111495,799.3,779.4626420922565
1345,11:46:59.613273,0.8998084315719179,799.9,780.0025271511996
1346,11:47:00.202274,1.0040306803568697,800.4,780.5045424913781
1347,11:47:00.799611,0.8487669097398487,801.0,781.0138026372219
1348,11:47:01.374722,0.9657178748322707,801.6,781.5932333621213
1349,11:47:01.953874,0.9449065998689079,802.2,782.1601773220426
1350,11:47:02.554215,0.8931281256692853,802.8,782.6960541974441
1351,11:47:03.130391,0.9450443938658435,803.4,783.2630808337636
1352,11:47:03.705032,1.0404075187866404,803.9,783.783284593157
1353,11:47:04.302309,1.0307691205617753,804.5,784.4017460654941
1354,11:47:04.882497,0.93676936855913,805.1,784.9638076866296
1355,11:47:05.466157,1.0330138718787543,805.7,785.5836160097568
1356,11:47:06.062456,1.0173853782662376,806.3,786.1940472367165
1357,11:47:06.634820,0.8392447676673865,806.9,786.6975940973169
1358,11:47:07.217067,0.5143204104528167,807.5,787.0061863435886
1359,11:47:07.810348,1.07411033660638,808.0,787.5432415118918
1360,11:47:08.403026,0.967759493074954,808.6,788.1238972077367
1361,11:47:08.994994,1.0324649307273763,809.2,788.7433761661732
1362,11:47:09.591799,0.9850427775301632,809.8,789.3344018326912
1363,11:47:10.189516,0.9116409118220471,810.4,789.8813863797845
1364,11:47:10.787045,0.9575457128447035,811.0,790.4559138074914
1365,11:47:11.388674,0.9027149464236849,811.6,790.9975427753456
1366,11:47:11.986916,1.0336964142223781,812.2,791.617760623879
1367,11:47:12.576004,1.316030202917333,812.8,792.4073787456293
1368,11:47:13.166437,1.0160420378073574,813.4,793.0170039683138
1369,11:47:13.762676,1.0369898987333317,814.0,793.6391979075538
1370,11:47:14.359557,1.008175458613763,814.6,794.2441031827221
1371,11:47:14.953100,0.926808884731681,815.2,794.8001885135611
1372,11:47:15.547379,0.9039494652488139,815.8,795.3425581927104
1373,11:47:16.147621,0.9628293656441403,816.4,795.9202558120969
1374,11:47:16.746671,0.8343811007924204,817.0,796.4208844725724
1375,11:47:17.349008,0.9840507721085607,817.6,797.0113149358376
1376,11:47:17.945974,0.9988893463679157,818.2,797.6106485436584
1377,11:47:18.543516,1.0174498567301893,818.8,798.2211184576964
1378,11:47:19.143575,0.9495525390462844,819.4,798.7908499811242
1379,11:47:19.731911,0.9520600203531987,820.0,799.3620859933361
1380,11:47:20.320417,0.9264453345456111,820.6,799.9179531940634
1381,11:47:20.903185,1.0890177380924304,821.1,800.4624620631097
1382,11:47:21.500979,0.9145165932192407,821.7,801.0111720190413
1383,11:47:22.081242,0.9254368421683111,822.3,801.5664341243422
1384,11:47:22.660061,0.957718119591315,822.9,802.141064996097
1385,11:47:23.252563,0.9060951083678126,823.5,802.6847220611178
1386,11:47:23.831668,0.947125421511126,824.1,803.2529973140245
1387,11:47:24.403500,0.9932675453554666,824.6,803.7496310867022
1388,11:47:24.998990,0.5685396297987955,825.2,804.0907548645814
1389,11:47:25.564432,0.879580125049933,825.8,804.6185029396113
1390,11:47:26.147528,1.0161774995573192,826.4,805.2282094393457
1391,11:47:26.739472,1.0241745664618844,827.0,805.8427141792229
1392,11:47:27.327533,1.0741424559191088,827.6,806.4871996527744
1393,11:47:27.916715,0.9837721727461597,828.2,807.0774629564221
1394,11:47:28.512106,0.9819280073634774,828.7,807.5684269601038
1395,11:47:29.108474,1.012107451762374,829.3,808.1756914311611
1396,11:47:29.704075,0.9444354002977001,829.9,808.7423526713397
1397,11:47:30.301426,1.818217294040957,830.5,809.8332830477643
1398,11:47:30.890874,1.2392790024174605,831.1,810.5768504492148
1399,11:47:31.490723,0.9745717780910114,831.7,811.1615935160695
1400,11:47:32.086033,0.9093525457310414,832.3,811.707205043508
1401,11:47:32.688186,1.0055640869923796,832.9,812.3105434957034
1402,11:47:33.281129,0.8668291912314194,833.5,812.8306410104423
1403,11:47:33.875039,1.1233920264374335,834.1,813.5046762263047
1404,11:47:34.470470,0.9875870423019311,834.7,814.0972284516859
1405,11:47:35.070181,0.8822919759517768,835.3,814.6266036372568
1406,11:47:35.669909,0.8982109407334946,835.9,815.1655302016969
1407,11:47:36.266940,1.0074284003820575,836.5,815.7699872419262
1408,11:47:36.868086,0.9460245760313335,837.1,816.337601987545
1409,11:47:37.465411,0.9941090831856926,837.7,816.9340674374564
1410,11:47:38.062498,0.9437261774352431,838.3,817.5003031439174
