,time,velocity_x,velocity_y,velocity_z,elapsed,speed
1834,11:51:49.994761,59.94964661572009,-749.1564299017194,746.4979141317315,1090.2,1059.2867658927235
1835,11:51:50.596132,59.996341697609715,-749.5537289649251,746.9182912074035,1090.8,1059.8666365927877
1836,11:51:51.193519,60.04201850566894,-749.9783830553297,747.3138111792512,1091.4,1060.4482785198811
1837,11:51:51.790335,60.08725891385108,-750.4020239859823,747.711670645327,1092.0,1061.0308283481988
1838,11:51:52.391794,60.125953279173665,-750.8418752938512,748.1112847410147,1092.6,1061.6257091411117
1839,11:51:52.987186,60.17439397398264,-751.2849107772116,748.4902820549911,1093.2,1062.208867023063
1840,11:51:53.573998,60.29978700403004,-751.7047885686163,748.8719113312667,1093.8,1062.7818652247806
1841,11:51:54.165765,60.44830936614307,-752.1592581659561,749.0883141361182,1094.4,1063.264242850891
1842,11:51:54.756858,60.48991308782132,-752.5501888424163,749.5370575033133,1095.0,1063.859303142504
1843,11:51:55.343657,60.53515349600346,-753.0013295322661,749.9624059997503,1095.6,1064.4806797209048
1844,11:51:55.939097,60.61254222664866,-753.4144047409302,750.3485680304473,1096.2,1065.0493505428049
1845,11:51:56.525852,61.067564716673154,-753.7973749786621,750.7718694649641,1096.8,1065.6444669612206
1846,11:51:57.116660,61.13535259190825,-754.204950264097,751.2270464144652,1097.4,1066.2573392966667
1847,11:51:57.704980,61.21099571410445,-754.5426665157087,751.5449489496654,1097.9,1066.7245342077322
1848,11:51:58.294556,61.28882085803773,-754.929544588924,752.0224972747271,1098.5,1067.3391088415742
1849,11:51:58.885360,61.30584056053187,-755.246370658279,752.3754677914087,1099.1,1067.812872657788
1850,11:51:59.482553,61.38031994823245,-755.5746308773762,752.438487798721,1099.7,1068.0937432750259
1851,11:52:00.074799,61.374099689832605,-755.9363249748951,752.7918969459835,1100.3,1068.59821618643
1852,11:52:00.672783,61.40755722757308,-756.3948471754796,753.2192925043408,1100.9,1069.2255868239472
1853,11:52:01.266719,61.465598782262475,-756.7728963822133,753.6208074279133,1101.5,1069.7792098936518
1854,11:52:01.861286,61.517821633181235,-757.1574587076908,754.0876818843188,1102.1,1070.3831517848391
1855,11:52:02.458468,61.57353570546833,-757.570678684116,754.4285162992778,1102.7,1070.9187736269798
1856,11:52:03.055964,61.55724455240993,-758.0015563935048,754.8999234743418,1103.3,1071.554734165935
1857,11:52:03.644769,61.56088124114899,-758.4386577218778,755.3444265551867,1103.9,1072.17729054207
1858,11:52:04.240072,61.5271141250792,-758.8918246954686,755.7240087695421,1104.5,1072.7633312119153
1859,11:52:04.836651,61.57933697599796,-759.2792817324406,756.0706919021906,1105.1,1073.284647036373
1860,11:52:05.427210,61.677527578658164,-759.7198567003019,756.4780555792155,1105.7,1073.8889265868486
1861,11:52:06.025976,61.61902753163011,-761.0268186181788,756.7229709096255,1106.3,1074.9829663359044
1862,11:52:06.624927,61.703253248817056,-761.4129730314022,757.2132402367893,1106.9,1075.6062932838875
1863,11:52:07.223960,61.706308067234936,-761.7588909477,757.6733886428179,1107.5,1076.1752832371915
1864,11:52:07.818917,61.727109928074064,-762.138821741939,758.1083875127138,1108.1,1076.7516644627908
1865,11:52:08.414674,61.71318839715678,-762.5346734493976,758.5612250037493,1108.7,1077.349886487167
1866,11:52:09.011570,61.77998224871117,-762.922564682365,758.8781527347865,1109.2,1077.851407479867
1867,11:52:09.600280,61.78245519708726,-763.3330346792941,759.2910726614298,1109.8,1078.4328104366193
1868,11:52:10.190810,61.83002308767174,-763.6841630905872,759.7260715313258,1110.4,1078.990341233328
1869,11:52:10.782974,61.79551546510195,-764.0996988147501,760.1186671443286,1111.0,1079.55890233079
1870,11:52:11.381509,61.778335704020016,-764.3681832522158,760.8994718499483,1111.6,1080.297777741018
1871,11:52:11.975514,61.866052638104925,-764.7242326945071,761.2993783779444,1112.2,1080.8363909759275
1872,11:52:12.570570,61.720617078355346,-765.1386105269198,761.9501951523126,1112.8,1081.5796909078156
1873,11:52:13.166798,61.744910160562796,-765.5328701466327,762.3521487422289,1113.4,1082.1431549927072
1874,11:52:13.763694,61.7317291372631,-765.9133798688655,762.8098114199937,1114.0,1082.734002533878
1875,11:52:14.362343,61.77987889286021,-766.2791265696292,763.2221465177834,1114.6,1083.2859724872021
1876,11:52:14.950406,61.81493657167892,-766.718833109737,763.6106480427087,1115.2,1083.8727218786914
1877,11:52:15.540341,61.816973117383974,-767.1326320141559,764.1051576919854,1115.8,1084.5139488627408
